version,Pad,Len,Rate,ChannelFrequency,ChannelFlags,dBm_AntSignal,Antenna,subtype,type,proto,FCfield,ID,addr1,addr2,addr3,SC,addr4,Dot11Elt1.ID,Dot11Elt1.len,Dot11Elt1.info
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57056,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57072,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57088,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57104,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57120,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57136,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57168,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57184,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-27,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,62736,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,30:23:03:52:ee:71,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57200,0,0,16,IoT@Research Lab
0,0,18,108,2422,OFDM+2GHz,-27,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,28:80:88:9d:36:fb,18640,0,,,
0,0,18,48,2422,OFDM+2GHz,-33,1,13,1,0,,0,30:23:03:52:ee:71,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57216,0,0,16,IoT@Research Lab
0,0,18,108,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,42752,0,,,
0,0,18,108,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,42752,0,,,
0,0,18,108,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,42752,0,,,
0,0,18,48,2422,OFDM+2GHz,-33,1,13,1,0,,0,40:f0:2f:a2:05:b2,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-33,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,57232,0,,,
0,0,18,48,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,42768,0,,,
0,0,18,48,2422,OFDM+2GHz,-33,1,13,1,0,,0,40:f0:2f:a2:05:b2,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-33,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,57248,0,,,
0,0,18,48,2422,OFDM+2GHz,-17,1,13,1,0,,0,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57264,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57280,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-35,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57296,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57312,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57328,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-35,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57344,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-35,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57360,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57376,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-45,1,4,0,0,,0,ff:ff:ff:ff:ff:ff,b0:5a:da:f9:34:0c,ff:ff:ff:ff:ff:ff,42368,0,0,8,2WIRE223
0,0,18,2,2422,CCK+2GHz,-45,1,4,0,0,,0,ff:ff:ff:ff:ff:ff,b0:5a:da:f9:34:0c,ff:ff:ff:ff:ff:ff,42384,0,0,8,2WIRE223
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57392,0,0,16,IoT@Research Lab
0,0,18,72,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,9728,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46144,0,,,
0,0,18,48,2422,OFDM+2GHz,-25,1,13,1,0,,0,a4:da:22:34:19:e5,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,72,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,9728,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46160,0,,,
0,0,18,48,2422,OFDM+2GHz,-25,1,13,1,0,,0,a4:da:22:34:19:e5,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,72,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,9728,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46176,0,,,
0,0,18,48,2422,OFDM+2GHz,-25,1,13,1,0,,0,a4:da:22:34:19:e5,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57408,0,0,16,IoT@Research Lab
0,0,18,48,2422,OFDM+2GHz,-23,1,13,1,0,,0,a4:da:22:34:19:e5,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-79,1,4,0,0,,0,ff:ff:ff:ff:ff:ff,18:74:2e:89:0c:57,ff:ff:ff:ff:ff:ff,57008,0,0,0,
0,0,18,108,2422,OFDM+2GHz,-33,1,0,2,0,from-DS+protected,11264,40:f0:2f:a2:05:b2,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,57424,0,,,
0,0,18,108,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,40:f0:2f:a2:05:b2,28:80:88:9d:36:fb,42784,0,,,
0,0,18,48,2422,OFDM+2GHz,-33,1,13,1,0,,0,40:f0:2f:a2:05:b2,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57440,0,0,16,IoT@Research Lab
0,0,18,108,2422,OFDM+2GHz,-35,1,0,2,0,from-DS+protected,11264,a4:da:22:34:19:e5,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,57456,0,,,
0,0,18,48,2422,OFDM+2GHz,-17,1,13,1,0,,1536,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,72,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+protected,9728,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46208,0,,,
0,0,18,72,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,9728,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46208,0,,,
0,0,18,72,2422,OFDM+2GHz,-19,1,0,2,0,to-DS+retry+protected,9728,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46208,0,,,
0,0,18,72,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,9728,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46208,0,,,
0,0,18,72,2422,OFDM+2GHz,-17,1,0,2,0,to-DS+retry+protected,9728,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46208,0,,,
0,0,18,18,2422,OFDM+2GHz,-13,1,0,2,0,to-DS+retry+protected,13824,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46208,0,,,
0,0,18,18,2422,OFDM+2GHz,-13,1,0,2,0,to-DS+retry+protected,13824,24:f5:a2:72:d2:e4,a4:da:22:34:19:e5,28:80:88:9d:36:fb,46208,0,,,
0,0,18,12,2422,OFDM+2GHz,-35,1,13,1,0,,0,a4:da:22:34:19:e5,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57472,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56288,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,80:7d:3a:ea:ea:c8,57488,0,,,
0,0,18,48,2422,OFDM+2GHz,-39,1,13,1,0,,0,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS+pw-mgt,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56304,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57504,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57520,0,0,16,IoT@Research Lab
0,0,18,12,2422,OFDM+2GHz,-23,1,4,2,0,to-DS,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9760,00:00:00:00:00:00,,,
0,0,18,12,2422,OFDM+2GHz,-23,1,4,2,0,to-DS+retry,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9760,00:00:00:00:00:00,,,
0,0,18,4,2422,CCK+2GHz,-23,1,4,2,0,to-DS+retry,41472,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9760,00:00:00:00:00:00,,,
0,0,18,4,2422,CCK+2GHz,-23,1,4,2,0,to-DS+retry,41472,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9760,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-23,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9760,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-19,1,13,1,0,,0,b4:e6:2d:7c:1d:90,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-27,1,0,2,0,to-DS+protected,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,ff:ff:ff:ff:ff:ff,62336,0,,,
0,0,18,108,2422,OFDM+2GHz,-29,1,0,2,0,to-DS+retry+protected,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,ff:ff:ff:ff:ff:ff,62336,0,,,
0,0,18,96,2422,OFDM+2GHz,-27,1,0,2,0,to-DS+retry+protected,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,ff:ff:ff:ff:ff:ff,62336,0,,,
0,0,18,48,2422,OFDM+2GHz,-25,1,13,1,0,,0,b4:e6:2d:7c:1d:90,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-35,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57536,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-33,1,0,2,0,from-DS+protected,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,57552,0,,,
0,0,18,12,2422,OFDM+2GHz,-23,1,4,2,0,to-DS+pw-mgt,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9776,00:00:00:00:00:00,,,
0,0,18,12,2422,OFDM+2GHz,-23,1,13,1,0,,0,b4:e6:2d:7c:1d:90,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57568,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-37,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56320,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-39,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,01:00:5e:00:00:fb,56336,0,,,
0,0,18,48,2422,OFDM+2GHz,-23,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-39,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,33:33:00:00:00:fb,56352,0,,,
0,0,18,48,2422,OFDM+2GHz,-23,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-19,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57584,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-19,1,0,2,0,from-DS+MD+protected,0,01:00:5e:00:00:fb,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,57600,0,,,
0,0,18,2,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,12,2422,OFDM+2GHz,-23,1,4,2,0,to-DS,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9792,00:00:00:00:00:00,,,
0,0,18,12,2422,OFDM+2GHz,-23,1,4,2,0,to-DS+retry,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9792,00:00:00:00:00:00,,,
0,0,18,12,2422,OFDM+2GHz,-23,1,13,1,0,,0,b4:e6:2d:7c:1d:90,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-19,1,0,2,0,from-DS+protected,0,33:33:00:00:00:fb,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,57616,0,,,
0,0,18,2,2422,CCK+2GHz,-23,1,13,1,0,,0,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS+pw-mgt,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56368,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-27,1,0,2,0,to-DS+protected,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,e0:33:8e:34:8a:f4,18656,0,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,30:23:03:52:ee:71,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-27,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,62752,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-19,1,13,1,0,,0,30:23:03:52:ee:71,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-27,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,24:f5:a2:72:d2:e4,62768,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,30:23:03:52:ee:71,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,12,2422,OFDM+2GHz,-23,1,4,2,0,to-DS+pw-mgt,15360,24:f5:a2:72:d2:e4,b4:e6:2d:7c:1d:90,24:f5:a2:72:d2:e4,9808,00:00:00:00:00:00,,,
0,0,18,12,2422,OFDM+2GHz,-23,1,13,1,0,,0,b4:e6:2d:7c:1d:90,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,72,2422,OFDM+2GHz,-25,1,0,2,0,to-DS+protected,15360,24:f5:a2:72:d2:e4,80:7d:3a:ea:ea:c8,e0:33:8e:34:8a:f4,60432,0,,,
0,0,18,48,2422,OFDM+2GHz,-23,1,13,1,0,,0,80:7d:3a:ea:ea:c8,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57632,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56384,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,30:23:03:52:ee:71,57648,0,,,
0,0,18,48,2422,OFDM+2GHz,-37,1,13,1,0,,0,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-23,1,0,2,0,from-DS+protected,11264,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,80:7d:3a:ea:ea:c8,57664,0,,,
0,0,18,48,2422,OFDM+2GHz,-37,1,13,1,0,,0,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS+pw-mgt,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56400,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,72,2422,OFDM+2GHz,-25,1,0,2,0,to-DS+protected,15360,24:f5:a2:72:d2:e4,80:7d:3a:ea:ea:c8,e0:33:8e:34:8a:f4,60448,0,,,
0,0,18,48,2422,OFDM+2GHz,-35,1,13,1,0,,0,80:7d:3a:ea:ea:c8,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57680,0,0,16,IoT@Research Lab
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56416,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-33,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,48,2422,OFDM+2GHz,-39,1,13,1,0,,0,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS+pw-mgt,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56432,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS+retry+pw-mgt,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56432,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-33,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-33,1,8,0,0,,0,ff:ff:ff:ff:ff:ff,24:f5:a2:72:d2:e4,24:f5:a2:72:d2:e4,57712,0,0,16,IoT@Research Lab
0,0,18,48,2422,OFDM+2GHz,-25,1,13,1,0,,0,a4:da:22:34:19:e5,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,48,2422,OFDM+2GHz,-25,1,13,1,0,,0,a4:da:22:34:19:e5,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-37,1,4,2,0,to-DS,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56448,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56448,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-39,1,4,2,0,to-DS+retry,14849,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,24:f5:a2:72:d2:e4,56448,00:00:00:00:00:00,,,
0,0,18,2,2422,CCK+2GHz,-21,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-39,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,01:00:5e:00:00:02,56464,0,,,
0,0,18,48,2422,OFDM+2GHz,-25,1,13,1,0,,0,e0:33:8e:34:8a:f4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-39,1,0,2,0,to-DS+protected,11264,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,01:00:5e:00:00:fb,56480,0,,,
0,0,18,108,2422,OFDM+2GHz,-25,1,0,2,0,from-DS+protected,11264,a4:da:22:34:19:e5,24:f5:a2:72:d2:e4,28:80:88:9d:36:fb,57728,0,,,
0,0,18,48,2422,OFDM+2GHz,-17,1,13,1,0,,1536,24:f5:a2:72:d2:e4,00:00:00:00:00:00,00:00:00:00:00:00,0,00:00:00:00:00:00,,,
0,0,18,108,2422,OFDM+2GHz,-37,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,01:00:5e:00:00:fb,56480,0,,,
0,0,18,108,2422,OFDM+2GHz,-39,1,0,2,0,to-DS+retry+protected,11264,24:f5:a2:72:d2:e4,e0:33:8e:34:8a:f4,01:00:5e:00:00:fb,56480,0,,,
